id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|)
919,Emmanuella Partyka,Skipper,25,-0.044317871210739934,0.539253889282686,-5.98885577934959,2.1132244384020502e-09
920,Amanda Yolles,Skipper,26,-0.051060538090760055,0.189499727305469,-17.0778949619838,2.16800368025622e-65
921,Shay Gualdoni,Skipper,25,-0.05408333751257999,0.198461505684362,-16.3219523428439,6.88964828815842e-60
922,Joshua Knowles,Skipper,26,-0.062297597444249675,0.59438029293234,-5.46366280345459,4.66409114296125e-08
923,Taylor Snyder,Skipper,24,-0.06305055552342997,0.368084439599047,-8.82473179039665,1.09722453435337e-18
924,Wyatt Tait,Skipper,27,-0.06569254653800005,0.233015058502392,-13.95140926766,3.084497221446851e-44
925,Nolan Wiggins,Skipper,27,-0.0674265496439097,0.381925407961435,-8.51638142422031,1.64616038000337e-17
926,Sage Andrews,Skipper,28,-0.07090384109385006,0.253356633995766,-12.8518432294332,8.39849381596728e-38
927,Ted Richardsson,Skipper,27,-0.07247831699299967,0.203044307897239,-16.0441543566852,6.280861845950921e-58
928,Alden Coldreck,Skipper,25,-0.07819305346089989,0.509904593527894,-6.39999912736419,1.55377839655355e-10
929,Nok In Chan,Skipper,25,-0.08361429254321973,0.225116718399461,-14.5205128074915,8.98356536461755e-48
930,Ryan Begin,Skipper,27,-0.08364014655788976,0.33338730944623,-9.80492044566479,1.07231466998808e-22
931,Samantha Bialek,Skipper,24,-0.09178671241507974,0.18988970511359,-17.2572947575617,9.86244093856987e-67
932,Ryan Becker,Skipper,29,-0.09696565648690969,1.02379408064968,-3.20588057567274,0.0013464985885065
933,Jack Pryma,Skipper,26,-0.09896023973430967,0.502419618909852,-6.53667973200744,6.2899539488062e-11
934,Kieran Banyard,Skipper,28,-0.11006117559256978,0.481723399859877,-6.84055845472257,7.88850498949673e-12
935,Harry Stevenson,Skipper,24,-0.11152013605520983,0.202031524614011,-16.3178298164623,7.370974802745302e-60
936,Julian Hill,Skipper,26,-0.11387287494553977,0.565894265308097,-5.82983249230491,5.54830420133605e-09
937,Katie Estep,Skipper,25,-0.12131575462294997,0.765042183798775,-4.3219991325985,1.5462179697449e-05
938,Katherine Simcoe,Skipper,26,-0.12203436364935971,0.173588927804789,-19.0520807152237,6.3141859051307e-81
939,Henry Myrick,Skipper,26,-0.12250997684573006,0.416372836809986,-7.94409621517131,1.9561172137469604e-15
940,Pierre Offredi,Skipper,26,-0.12506578780645006,0.292939316707147,-11.3001618395675,1.30976399048367e-29
941,Christina Chen,Skipper,27,-0.1274461889340297,0.429306061905852,-7.71627140409939,1.19782110865275e-14
942,Graham Reichhelm,Skipper,25,-0.12789895778694005,0.466743573582658,-7.09831917451527,1.26283274114919e-12
943,Natalie Fear,Skipper,28,-0.13241044054857998,0.47287240007051,-7.01585954310405,2.28539554949679e-12
944,Will Finch,Skipper,24,-0.13248705513443992,0.311810117992249,-10.6400747244948,1.93973718471432e-26
945,Robert Finora,Skipper,27,-0.1335854570201298,0.613756476588466,-5.4073260059495,6.39726389904601e-08
946,Zach O'connor,Skipper,27,-0.13629082350635002,0.561688309728457,-5.91339834946664,3.35120376556041e-09
947,Ethan Stone,Skipper,25,-0.13969483132397986,0.470366151062263,-7.06872874243129,1.56359447730114e-12
948,Annette Breton,Skipper,26,-0.14477688936154998,0.687995397820259,-4.84010910548,1.29767865005812e-06
949,Elizabeth Heckler,Skipper,26,-0.14505350885759993,0.587436538569161,-5.66912200784414,1.43531132824938e-08
950,Virginia Higgins,Skipper,26,-0.1485702637889701,0.398164436053875,-8.37283760695921,5.624709327349531e-17
951,Stephanie Seto,Skipper,27,-0.15054356800445,0.616392842166335,-5.41171026003074,6.24256381267267e-08
952,Esteban Tarazona,Skipper,25,-0.15299633130356005,0.505891001414687,-6.59863927629701,4.14948553945519e-11
953,Sean Lund,Skipper,26,-0.15550798509030983,0.204832465032036,-16.3094453055791,8.455710406278542e-60
954,"Francis ""Mac"" Humphrey",Skipper,26,-0.15803883373372996,0.197514843532035,-16.9264986575458,2.86949327627341e-64
955,Garrett Floerchinger,Skipper,26,-0.1616367738528397,0.353074606563121,-9.47910898092617,2.56463557725007e-21
956,Thomas Marino,Skipper,26,-0.16295270137265971,0.376734903928349,-8.88728006515177,6.26230169884075e-19
957,Jack Miller,Skipper,26,-0.16482372725084993,0.332889999438627,-10.0634432787312,8.01451703627016e-24
958,Cooper Snell,Skipper,24,-0.16608778599983998,0.230078776387306,-14.5658097577633,4.63460097058825e-48
959,Eva DeCastro,Skipper,28,-0.1661155915795698,0.267118717504445,-12.546149977979,4.17311762573238e-36
960,Florence Duff,Skipper,25,-0.1668578308266997,0.202154410052363,-16.5816502846268,9.459505736001829e-62
961,Calvin Blaser,Skipper,25,-0.16805179834537975,0.615398303176673,-5.44890631188388,5.06804995494247e-08
962,Caz Doyle,Skipper,27,-0.17324386858375007,0.541092256515546,-6.20677847132318,5.40817483519806e-10
963,Bailey Logan,Skipper,26,-0.17502873936288,0.417592603927962,-8.04665745492744,8.50858981250313e-16
964,Tiernan O'Kane,Skipper,26,-0.17541026048141006,0.438389162042626,-7.66580575345351,1.7771197492475102e-14
965,Fiona Wu,Skipper,25,-0.17786242682681985,0.464423370118747,-7.2413632546604,4.44196892513372e-13
966,Alden Gort,Skipper,26,-0.17927957800394,0.308374134746642,-10.9103686044382,1.02838514445433e-27
967,Caroline Grin,Skipper,25,-0.17987056617836972,0.34004414800586,-9.8959693500651,4.3339121434963104e-23
968,Charlie Bergendahl,Skipper,28,-0.19054636281799997,0.549813259499358,-6.13979783981286,8.2626565944904e-10
969,Sam Dutilly,Skipper,24,-0.19556869354430972,0.252732742361517,-13.3768365828318,8.25882160186532e-41
970,Zachary Beyer,Skipper,25,-0.19566678687853,0.562342647061776,-6.0121043721298,1.8313034840253502e-09
971,Hannah Mercurio,Skipper,24,-0.19610640983566974,0.193122927272848,-17.5085493873812,1.2329613961327e-68
972,Advik Eswaran,Skipper,27,-0.19780270193483007,0.236646019787766,-14.2956074440866,2.33063264257621e-46
973,Ryan Petrush,Skipper,27,-0.20018298004703006,0.374528758483417,-9.03903586446097,1.5805969796072202e-19
974,Andrew White,Skipper,25,-0.21283804749785995,0.194672529325365,-17.4551281551143,3.14670672349124e-68
975,Nicole Ostapowicz,Skipper,28,-0.21311915932772996,0.261960192144898,-12.9726392077337,1.74902651203492e-38
976,Mallory Reading,Skipper,24,-0.21628194377974008,0.575034267518445,-5.91526111759462,3.31349491156842e-09
977,Oscar Gilroy,Skipper,27,-0.2171258685487798,0.590863367340357,-5.75822086249856,8.500508900788371e-09
978,Ian Bosse,Skipper,25,-0.21723592416474968,0.354586338207563,-9.59549609700331,8.351436155285859e-22
979,Clark Davis,Skipper,24,-0.21767967404099986,0.620945814766176,-5.48014898124245,4.24967841853316e-08
980,Luke Slosar,Skipper,26,-0.22218047842698008,0.487810692688569,-6.98503831435888,2.84778253054386e-12
981,Sarah Biedron,Skipper,25,-0.22308544841728972,1.0175189742477,-3.34959979600757,0.0008092839665079
982,"Gabriel ""Gabe"" Morreale",Skipper,28,-0.22837748715024997,0.248367060418852,-13.7440664698053,5.52815074297529e-43
983,Joseph Qualtier,Skipper,27,-0.23109092902763972,0.239615274982522,-14.2573833384931,4.03294865568236e-46
984,Grace Augspurger,Skipper,25,-0.23644683594526983,0.227471852844486,-15.0420489098541,3.89311386323013e-51
985,Owen Warren,Skipper,28,-0.23870466260087975,0.510881013079181,-6.70195304797291,2.0565212223753e-11
986,Marco Distel,Skipper,25,-0.23998224052789974,0.247541690693673,-13.8367728324321,1.52919289274024e-43
987,Julia Beck,Skipper,25,-0.2407902714574197,0.296628374723832,-11.549758767359,7.40279268489656e-31
988,Anne Berg,Skipper,25,-0.24231801541586995,0.210348193209826,-16.2944775672662,1.08022761444535e-59
989,Marguerite Bowen,Skipper,27,-0.2427809164195498,0.758807526032028,-4.51758410265356,6.2549187086196e-06
990,Emma Hershey,Skipper,27,-0.2432537414318099,0.412057053565912,-8.32032751755823,8.77205789291079e-17
991,John Cole McGee,Skipper,26,-0.24408704740920006,0.307565654126111,-11.1497590890292,7.18004984203261e-29
992,Luke Barker,Skipper,28,-0.24955016209739966,0.201263285388978,-17.0659345822352,2.66096602927896e-65
993,Ana lópez,Skipper,26,-0.25216442209515,0.229205900252541,-14.9968230244704,7.70185833531221e-51
994,Sean Morrison,Skipper,27,-0.25362914237215994,0.168163627905501,-20.4492795817964,6.09689552317337e-93
995,Kenny Moats,Skipper,24,-0.25383101065878977,0.556717267811538,-6.17733113315177,6.51942454816936e-10
996,Harrison Nash,Skipper,27,-0.25527576362797966,0.225469204471545,-15.2591644249084,1.43068614319286e-52
997,Kieran Lyons,Skipper,26,-0.25553804236003996,0.248251618735856,-13.8598650838111,1.10882473016233e-43
998,Ella Lansford,Skipper,27,-0.25792526686923,0.257581923146378,-13.3670916226105,9.41507380085091e-41
999,Abigail Paul,Skipper,25,-0.25829195156791007,0.35483384909281,-9.70450778731614,2.88465230286595e-22
1000,Archie Bolgar,Skipper,24,-0.26009802395161996,0.439490671566198,-7.83928794627283,4.531084362842731e-15
1001,Zohar Almani,Skipper,28,-0.26230197251247,0.463860351311192,-7.43218915547333,1.06814900794451e-13
1002,Luke Manternach,Skipper,26,-0.2623201648510398,0.291163020950431,-11.8405010833934,2.41008701981097e-32
1003,Max Harthorne,Skipper,28,-0.2707903393657598,0.421099483087978,-8.20705410080101,2.26681443512026e-16
1004,Tyler Winowiecki,Skipper,27,-0.2735155567704597,0.15854399431358,-21.8154681412037,1.65468183196805e-105
1005,Connor Lothrop,Skipper,24,-0.27472290200929006,0.147192703113626,-23.5060483908296,3.5373399726474e-122
1006,Ryan Ingram,Skipper,25,-0.2749510120789198,0.281712358322568,-12.2825527883785,1.12394894470109e-34
1007,Brian Zettlemoyer,Skipper,27,-0.2764845409560399,0.224473752788685,-15.4213149560136,1.17683525410831e-53
1008,Eva Leggett,Skipper,24,-0.2777293024700498,0.452180645251963,-7.65827825447297,1.88442259813946e-14
1009,Rohan Shah,Skipper,27,-0.27980478280330967,0.243374971138324,-14.2372926301882,5.3770154472300304e-46
1010,Hayden Flaskerud,Skipper,24,-0.29253492643962975,0.526073905837073,-6.61072672111077,3.824379090127429e-11
1011,Michael Stewart,Skipper,25,-0.2943678342688001,0.258091573258892,-13.4818959429375,1.99903105064282e-41
1012,Charles Crowell,Skipper,28,-0.2952956792506498,0.395146609464049,-8.80810184383963,1.27282768904267e-18
1013,Jackson Eshelman,Skipper,26,-0.29742417722403003,0.385700445107006,-9.02933901570805,1.72711828519601e-19
1014,Will Kelleher,Skipper,25,-0.2982228015757,0.2930297627836,-11.8875934944014,1.37305943818905e-32
1015,Shay Wood,Skipper,27,-0.3008454547019497,1.1333580683988,-3.07585171188099,0.0020990220819306
1016,Ali Zaidi,Skipper,24,-0.30151675014625967,0.560018781384913,-6.22606377893312,4.78299421659877e-10
1017,Anthony Farrar,Skipper,26,-0.3025534664577898,0.294463158355364,-11.8444337352564,2.29966405206511e-32
1018,Andrew Blagden,Skipper,28,-0.3047212365682199,0.328353335900169,-10.6285417419542,2.1951796920384295e-26
1019,Alex Bloom,Skipper,26,-0.30658883863751996,1.03549412385301,-3.37209517500826,0.0007459866466266
1020,Josh Sultanik,Skipper,26,-0.30762680082340976,0.266206529300166,-13.1207251383441,2.50526221373002e-39
1021,Matthew Collinson,Skipper,24,-0.30762697201158984,0.213514921636421,-16.3586827815055,3.7719861520817904e-60
1022,William Roberts,Skipper,26,-0.30784390625585,0.185470097553608,-18.8334392038741,4.0179876942614696e-79
1023,Jack Whitman,Skipper,27,-0.3134622663730897,0.460073338601617,-7.60456621364717,2.85861085699677e-14
1024,John O'Connell,Skipper,28,-0.3170671528326401,0.273707317435515,-12.795650060815,1.73395421485413e-37
1025,Antonio Priskich,Skipper,27,-0.31891931014959995,0.36655218990472,-9.55966246230055,1.1814138057315301e-21
1026,Grace Quasebarth,Skipper,24,-0.32115989056968,0.575535549953888,-6.09233572280155,1.11275011948615e-09
1027,Maxwell Penders,Skipper,25,-0.3239960813342897,0.162237570406432,-21.6299589096397,9.38667988685486e-104
1028,Madeline Washburn,Skipper,27,-0.32577253157693997,0.459559554977552,-7.63985514762077,2.1746625719364702e-14
1029,Alyssa Cunningham Barkus,Skipper,26,-0.3274171219439297,0.263207782442651,-13.3453995527883,1.25993220737669e-40
1030,Eli Erling,Skipper,26,-0.33034298801054973,0.305352002477878,-11.5130697019806,1.13369765675436e-30
1031,Benjamin Wilkinson,Skipper,26,-0.33331952198565995,0.247370161634013,-14.2236856656461,6.53200667777359e-46
1032,Oliver Sommer,Skipper,27,-0.3349176043548501,0.297953749734528,-11.8142950295065,3.29299469187232e-32
1033,Charlotte Stillman,Skipper,27,-0.33531497860621995,0.329055662077598,-10.698830880268,1.03070419636248e-26
1034,Colby Peplinski,Skipper,25,-0.33589250541843985,0.648922940092975,-5.42605013327248,5.76147826661366e-08
1035,Jordynn Johnson,Skipper,27,-0.33845802401297,0.231336298935423,-15.2317381249072,2.17725366416807e-52
1036,Connor Smith,Skipper,27,-0.3394943967998598,0.462598378272136,-7.61933128715592,2.54993252649958e-14
1037,Hartley Meyer,Skipper,25,-0.34541846448311997,0.192142225449775,-18.3750050587533,2.0828845489779e-75
1038,Adrien Blanc,Skipper,27,-0.34694221324180985,0.263202442736635,-13.4198530859866,4.62629437875567e-41
1039,Timothy Cronin,Skipper,27,-0.3483727614166199,0.241938065491271,-14.6052612861813,2.59983620771404e-48
1040,William Gear,Skipper,28,-0.3565223091761798,0.423394319318773,-8.36505840473085,6.00851552574897e-17
1041,Gordon Fream,Skipper,25,-0.35888877021390986,0.39745809831537,-8.91687623272029,4.7962521939012e-19
1042,Andrew Lam,Skipper,26,-0.37029560183448984,0.22642427108741,-15.7027843566229,1.4474700507369199e-55
1043,Sarra Guezguez,Skipper,27,-0.3749012126061997,0.461363246487293,-7.71647316917533,1.19592737914962e-14
1044,Joseph Gehl,Skipper,25,-0.37525137148653975,0.588819316381036,-6.04675691267425,1.4779048351152e-09
1045,Neil Bunce,Skipper,25,-0.3855236416262797,0.340561289619963,-10.4848074358877,1.01452115730346e-25
1046,Liam Moran,Skipper,24,-0.38637357558936003,0.893964318450388,-3.99520361387241,6.46386759150663e-05
1047,AXCELLE BELL,Skipper,24,-0.3886966597546997,0.443999584411323,-8.04931510161155,8.32586370328053e-16
1048,Tom Conlogue,Skipper,25,-0.38958233211503,0.596030213075178,-5.99764601500286,2.00198329968193e-09
1049,Gabriel Gargiulo,Skipper,25,-0.39101938108411005,0.485647807587695,-7.36380402704682,1.78742044307875e-13
1050,Katherine Weaver,Skipper,25,-0.39323507500694976,0.599723102356679,-5.96680528247407,2.4194384595605e-09
1051,Martina Amunarriz,Skipper,25,-0.39487079730626995,0.433553198032987,-8.25750268641889,1.48751856687969e-16
1052,Allison Hoeft,Skipper,24,-0.39833453100246974,0.839114426625112,-4.2706099638543,1.94939073805403e-05
1053,Stefano Chiampo,Skipper,26,-0.3988503494441997,0.544367716432334,-6.58386994932373,4.5835809080320295e-11
1054,Yuri Berebitsky,Skipper,27,-0.40277840361480965,0.300774687628699,-11.9291098997025,8.34611152364192e-33
1055,Mason Howell,Skipper,28,-0.4032350260344897,0.268515584631042,-13.3639577424225,9.82008594215089e-41
1056,Alexander Yuen,Skipper,25,-0.4045371004770999,0.27853014941873,-12.8881308114228,5.25008979979269e-38
1057,Mason Chapman,Skipper,26,-0.40616872030912976,0.214515644205708,-16.7417375723975,6.50609653952483e-63
1058,Samuel Groom,Skipper,24,-0.40871075201734985,0.181670129750065,-19.7825952847523,4.20482208981173e-87
1059,Callie Davis,Skipper,28,-0.4094905529111399,0.444714579238823,-8.08313156546488,6.31244587727477e-16
1060,Noah Hubbard,Skipper,26,-0.41105190435673,0.309146425385089,-11.6328299770366,2.8063667369691603e-31
1061,catherine brennan,Skipper,26,-0.4116037745654597,0.368959552255004,-9.7484931688018,1.8722655496847002e-22
1062,Henry Poynter,Skipper,26,-0.41426967136135984,0.240654642751929,-14.9569753999235,1.4025721517171e-50
1063,Walter Roou,Skipper,25,-0.4184895858297,0.423913759752422,-8.50098729536633,1.87984946544522e-17
1064,Lucas Kasper,Skipper,27,-0.42361930250826996,0.419366419676709,-8.60539860451139,7.605200326782649e-18
1065,Domenico Sacchetti,Skipper,27,-0.43388619358105984,0.231484726910447,-15.6342154492886,4.25685423459777e-55
1066,Tucker Ballou,Skipper,26,-0.43499745042411986,1.08594091735417,-3.33369273846049,0.0008570127242593
1067,Emily Threeton,Skipper,26,-0.4365922013488599,0.383829718343749,-9.43592413097592,3.8756260310691e-21
1068,Nok In Chan,Skipper,24,-0.4428426253000399,0.413408997655437,-8.7759060543731,1.69533313576932e-18
1069,Jack Adderley,Skipper,28,-0.44535152148824997,0.618191916586167,-5.8728484217228,4.28370124751545e-09
1070,Joshua Almany,Skipper,26,-0.44537616476018993,0.38912809226179,-9.33001789671434,1.05853032622231e-20
1071,Carly Mraz,Skipper,25,-0.44728827741136,0.160444295143609,-22.6401579084918,1.74417622096465e-113
1072,Grant Smith,Skipper,28,-0.4539775953606098,0.398898412149823,-9.12305836441981,7.30336164651166e-20
1073,Jack Schwab,Skipper,25,-0.4549516815303698,0.401208383434167,-9.07295991805785,1.15826900494213e-19
1074,Eva Paschke,Skipper,25,-0.45509791901930985,0.470773515197581,-7.73257989597847,1.05388634983441e-14
1075,Michael Cunniff,Skipper,26,-0.45714169279150996,0.244743546488488,-14.8822620461596,4.29721128346044e-50
1076,Caroline Hurley,Skipper,25,-0.4582316024852,0.232053004306621,-15.7008417690107,1.4924844105378099e-55
1077,Jakob Barski,Skipper,28,-0.45914576911728977,0.556758302973135,-6.54564404304854,5.92395282101098e-11
1078,Colston Howell,Skipper,24,-0.4669609980726199,0.38331905280032,-9.52772076302645,1.6077420298307701e-21
1079,Anna Robertson,Skipper,28,-0.47762546931441996,0.460165501067511,-7.95979133805962,1.7232964680811302e-15
1080,James Leavitt,Skipper,27,-0.48127058540322976,0.303633956845101,-12.0752847397444,1.42669535667612e-33
1081,Zi Burns,Skipper,26,-0.4815119111173498,0.562736637104096,-6.51585052315635,7.22789249507544e-11
1082,Kevin Hicks,Skipper,24,-0.48242667594632005,0.524960838105267,-6.986468913263,2.81890827941026e-12
1083,Cole Broberg,Skipper,25,-0.48265145107213003,0.281838072955122,-13.0140236653292,1.01835541196756e-38
1084,Griffin Stolp,Skipper,27,-0.48265531669904993,0.195671713729762,-18.7449230496405,2.12979743087465e-78
1085,Kayla Maguire,Skipper,26,-0.4851298686902701,0.215656007159988,-17.0193532616228,5.90189098211777e-65
1086,Daniel Hale,Skipper,27,-0.48928592603698995,0.59064672666118,-6.22111604167316,4.93630892583016e-10
1087,Robert Upton,Skipper,27,-0.49183534357662007,0.355254395727882,-10.3504173008172,4.16665702568498e-25
1088,Jackson McKinley,Skipper,26,-0.4937344942061399,0.268349714626814,-13.7094626669491,8.91153439613712e-43
1089,Alex Strassberg Alonso,Skipper,28,-0.5001074108352297,0.525643485150238,-7.01103203046172,2.36566563421626e-12
1090,Wilfred Hynes,Skipper,26,-0.5032176630409699,0.242696720035837,-15.1976242721902,3.66679832539294e-52
1091,Hatcher Cox,Skipper,25,-0.5101308222663699,0.578368577591485,-6.38922456301401,1.66729060624107e-10
1092,Brooke Lorson,Skipper,27,-0.51304771843408,0.521805085953242,-7.08740431656523,1.3665071826758598e-12
1093,Charles Wheeler,Skipper,25,-0.5189014032298398,0.543948693240658,-6.80964464004635,9.784012045197448e-12
1094,Jaxon Gordon,Skipper,25,-0.52299429388313,0.200990583668229,-18.4495717479023,5.25599406193901e-76
1095,Cole Abbott,Skipper,26,-0.5248698766037898,0.271907048173162,-13.6446105449892,2.1737167392334497e-42
1096,Joseph Cataldo,Skipper,28,-0.5249046321924697,0.311831162850173,-11.8977862842133,1.21528227726348e-32
1097,Curtis Mallory,Skipper,28,-0.5299994577023699,0.549564985469367,-6.76024757051424,1.3775614434220898e-11
1098,Jenna Hiegel,Skipper,25,-0.5315752688240201,0.324358630813573,-11.4588323414057,2.12358409982337e-30
1099,Alexander Turloff,Skipper,27,-0.5333379263918299,0.417870648625835,-8.89876768989837,5.64701506008762e-19
1100,Sydney Leon,Skipper,26,-0.5343108386252697,0.332052457144568,-11.2015636648715,4.00599448221923e-29
1101,Alex Day,Skipper,24,-0.5354303189065197,0.375284109580454,-9.91415869758671,3.61287288575739e-23
1102,Soren Althoff,Skipper,26,-0.5418244354662001,0.573017473944751,-6.50420014238897,7.810784908867019e-11
1103,Max Boni,Skipper,28,-0.54350923303278,0.616182207323802,-6.0513028271035,1.43679066440333e-09
1104,Patrick Tis,Skipper,27,-0.55394280767017,0.232282238249475,-16.097393997947,2.66077464456426e-58
1105,Aviva Kaplan,Skipper,24,-0.5571514861314899,0.391229959899368,-9.56559509719223,1.1155781158829701e-21
1106,jessica Hirschbold,Skipper,27,-0.5596549539537699,0.519684236799973,-7.20601201446829,5.76143219205211e-13
1107,Zi Burns,Skipper,25,-0.5612671589973997,0.277070592153307,-13.5216914578976,1.16466770265795e-41
1108,Joseph Simpkins,Skipper,27,-0.5637620074996099,0.80118599746592,-4.67926039585546,2.87911598666162e-06
1109,Grafton Howard,Skipper,24,-0.5643296060141498,1.07109688272071,-3.50064085393149,0.0004641408873566
1110,Reed McAllister,Skipper,27,-0.5676315447752098,0.583705312127337,-6.42931864240622,1.28177184507384e-10
1111,Jane Matthews,Skipper,26,-0.56765950297619,0.435260271369236,-8.6220949854374,6.57401375199707e-18
1112,Anna LaDue,Skipper,26,-0.5718754694321899,0.293322833935579,-12.8086563162483,1.46652035850099e-37
1113,Danicka Sailer,Skipper,26,-0.5730660488842898,0.579187196539402,-6.4888553674809,8.64909450143931e-11
1114,Suhas Medidi,Skipper,26,-0.5747204798479397,0.476403650584975,-7.89229128573587,2.9668824872227104e-15
1115,Samantha Forgosh,Skipper,26,-0.5808879296882701,0.364453711972124,-10.3335038336307,4.97108751508226e-25
1116,Andrew Gallagher,Skipper,24,-0.5819161300396298,0.359985329068519,-10.4646265444868,1.25570714017005e-25
1117,Jake Montjoy,Skipper,24,-0.5882277916076997,0.35152673040363,-10.7343862227251,7.01837907722557e-27
1118,Lydia Sweeney,Skipper,25,-0.5905102520222401,0.277389631408364,-13.6115619499144,3.41858659166243e-42
1119,Camden Hom,Skipper,26,-0.5912407525063199,0.302449099748519,-12.4861891002584,8.880654723227349e-36
1120,Andrew Foley,Skipper,25,-0.5937811847866898,0.416571235509712,-9.07162272094807,1.17257490856874e-19
1121,Anna Kovacs,Skipper,25,-0.5994917008044798,0.212950779124666,-17.7725933500599,1.15237975719576e-70
1122,Myles Hazen,Skipper,26,-0.6057353745073999,0.653643864484493,-5.79968922014406,6.643793262078891e-09
1123,Pranjal Singh,Skipper,26,-0.6113814686008499,0.596271848113696,-6.36719204632574,1.9252006470454e-10
1124,Marty Weigel,Skipper,25,-0.6117547232555101,0.263257260728512,-14.4229663900051,3.71045946135975e-47
1125,Jennifer Falkner,Skipper,24,-0.6132677894858198,0.247475191790861,-15.3488665354889,3.60428857878543e-53
1126,William Ciniski,Skipper,24,-0.6164770601373699,0.32028601036354,-11.8696191443982,1.70240862919169e-32
1127,Robert Prause,Skipper,26,-0.6187221829169998,0.37828483281141,-10.0556981225045,8.67046902969288e-24
1128,David Berson,Skipper,26,-0.6210602744971898,0.383391060184433,-9.92786887837912,3.14913935455116e-23
1129,Isaac Thompson,Skipper,27,-0.62503659102688,0.207463896671355,-18.3657617171788,2.46960369545147e-75
1130,Clayton Weum,Skipper,25,-0.6280258799404801,0.567459830643465,-6.71980918151182,1.81962693206635e-11
1131,Viola Henry,Skipper,26,-0.63068607140693,0.305058786251684,-12.5086774862315,6.692925530566539e-36
1132,Victor Malbrel,Skipper,24,-0.6346419168673898,0.440335745795549,-8.67483018014529,4.14168065711038e-18
1133,Liam Holder,Skipper,28,-0.6417804220925101,0.5771845013582,-6.63042114478767,3.3473045664090395e-11
1134,Ella DesChamps,Skipper,25,-0.6446725443406001,0.457991645918238,-8.36231070725892,6.15016145963922e-17
1135,Victor Lomba,Skipper,25,-0.6464540449715397,0.221553601322142,-17.2944602220972,5.1785783702632e-67
1136,Zechariah Frantz,Skipper,25,-0.6465473032734699,0.174464806082952,-21.9628433347653,6.52835737769122e-107
1137,Jack Houseal,Skipper,27,-0.6471654007730998,0.40748089014628,-9.40500866078395,5.20259211665275e-21
1138,Ava Moring,Skipper,25,-0.6472172230276598,0.398237555705818,-9.62343472702339,6.36688678756033e-22
1139,Annika Burns,Skipper,27,-0.6487394800548798,0.420776838355334,-9.1115646840187,8.12022771477765e-20
1140,Marco Distel,Skipper,24,-0.6509267441606599,0.299082870801812,-12.82628668781,1.16830790647543e-37
1141,Ethan Lowenthal,Skipper,25,-0.6617077041435198,0.338156682313556,-11.3760981388299,5.500611862436229e-30
1142,Owen Gormely,Skipper,27,-0.6655390240117898,0.219860185413539,-17.5144713760952,1.1111326955952e-68
1143,Molly Sheridan,Skipper,25,-0.66680208201978,0.24407496580685,-15.7820281545166,4.13679077342582e-56
1144,Daniel de la Vega III,Skipper,25,-0.6674113997795899,0.259702556516779,-14.8346914701523,8.74048591638089e-50
1145,Lara Granucci,Skipper,28,-0.6695667995424297,0.437079150059751,-8.81936989941543,1.15105601865543e-18
1146,Jack Schultz,Skipper,27,-0.6710625911557,0.324102636480246,-11.8982632575633,1.20835725289119e-32
1147,Edwin Becker,Skipper,25,-0.6767332714335397,0.399962879800711,-9.65571898450786,4.6488663142218e-22
1148,Zhaohui Harry Ding,Skipper,28,-0.6815676107659301,0.666193271549151,-5.80426683375361,6.46482538964643e-09
1149,Victoria Chen,Skipper,25,-0.68236888157697,0.266499391584051,-14.512471337158,1.01014562330175e-47
1150,Patrick Cashin,Skipper,24,-0.68666165105821,0.174818299795679,-22.1478961627021,1.09305402468731e-108
1151,Sydney Mandell,Skipper,26,-0.6901385727712799,0.589947973531815,-6.56894276579612,5.06737555962017e-11
1152,Jake Lacoche,Skipper,26,-0.6982107083067497,0.196951288374747,-19.7175994151115,1.52286876054417e-86
1153,Sonja Krajewski,Skipper,26,-0.6982374423215001,0.213182661322927,-18.2164596237756,3.820908505345701e-74
1154,Cara Brickhouse,Skipper,27,-0.7014903245692898,0.889318302185596,-4.37041070129104,1.24013063195088e-05
1155,Kellen Crum,Skipper,26,-0.7053757371601099,0.475033295624674,-8.19010303730519,2.61002634586268e-16
1156,Camren Conant,Skipper,26,-0.7080539330686797,0.411114981396376,-9.46997800956231,2.79902614365981e-21
1157,Maren Behnke,Skipper,25,-0.7081512427175998,0.388206265881037,-10.0290682687417,1.13583331762216e-23
1158,Rowan Clinch,Skipper,27,-0.70822193359668,0.215558452412863,-18.062004946557,6.34747064592876e-73
1159,Iain McSweeney,Skipper,25,-0.70834257528576,0.440116920782688,-8.84660028184841,9.0225852832381e-19
1160,Sophie Lusty,Skipper,24,-0.7112690255273098,0.515648600510023,-7.55643459873636,4.1426805061855903e-14
1161,Lara Nielsen,Skipper,28,-0.7138354643308897,0.610975321571488,-6.38165115156996,1.75188685572708e-10
1162,Samantha Hemans,Skipper,27,-0.7170246356730599,0.392350782248671,-9.94574424820812,2.6319918462541802e-23
1163,Hannah Arey,Skipper,27,-0.7176228770445898,0.590345016616793,-6.61108109215162,3.81523407546109e-11
1164,Michael Sickinger,Skipper,24,-0.72029147773259,0.399049585036619,-9.78697265787364,1.28073093025129e-22
1165,Anika Liner,Skipper,25,-0.72152456113397,0.269127119496276,-14.5162645392362,9.5578685511817e-48
1166,James Frady,Skipper,28,-0.7221006133474899,0.284896553639953,-13.7147903812206,8.280535430569e-43
