Week 7,veitor,Vietor Trophy,Coast Guard,NOT ALLOWED  In-Conference,3 Divisions,03/17/2012,Official,s12/
Week 7,south-points-4,SAISA South Points #4,New College,NOT ALLOWED  In-Conference,2 Divisions,03/17/2012,Official,s12/
Week 7,north-points-4-georgia-tech,SAISA North Points #4,Georgia Tech,NOT ALLOWED  In-Conference,2 Divisions,03/17/2012,Official,s12/
Week 7,neisa-central-series,NEISA Central Series,MIT,NOT ALLOWED  In-Conference,2 Divisions,03/17/2012,Official,s12/
Week 7,st-mary-women-interconference,St. Mary's Women's InterConference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/17/2018,Official,s18/
Week 7,graham-hall-team-race,Graham Hall Team Race,Navy,NOT ALLOWED  Interconference,Team,03/17/2018,Official,s18/
Week 7,souhern-new-england-team-race,Southern New England Team Race,Connecticut College,NOT ALLOWED  Interconference,Team,03/17/2018,Official,s18/
Week 7,william-mary-spring-open-2018,William and Mary Spring Open 2018,William and Mary,NOT ALLOWED  In-Conference,2 Divisions,03/17/2018,Official,s18/
Week 7,south-point,SAISA South Point #4,Florida,NOT ALLOWED  In-Conference,2 Divisions,03/17/2018,Official,s18/
Week 7,washington-team-race,Washington College Team Race,Washington College,NOT ALLOWED  In-Conference,Team,03/17/2018,Official,s18/
Week 7,north-points-georgia-tech,SAISA North Points #4,Georgia Tech,NOT ALLOWED  In-Conference,2 Divisions,03/17/2018,Official,s18/
Week 7,west-canada-cup,Western Canada Cup,Victoria,NOT ALLOWED  In-Conference,2 Divisions,03/17/2018,Official,s18/
Week 7,ike-geiger-team-race,Ike Geiger Team Race Trophy,MIT,NOT ALLOWED  In-Conference,Team,03/17/2018,Official,s18/
Week 7,vietor,Vietor Trophy,Coast Guard,NOT ALLOWED  In-Conference,2 Divisions,03/17/2018,Official,s18/
Week 7,central-series,Central Series #1,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,03/17/2019,Official,s19/
Week 7,sunshine-city-team-race-usf-next,Sunshine City Team Race (USF Next 5),South Florida,Cross Regional,Team,03/17/2024,Official,s24/
Week 7,sunshine-city-team-race-eckerd-top,Sunshine City Team Race (Eckerd Top 4),Eckerd,Cross Regional,Team,03/17/2024,Official,s24/
Week 7,central,Central 1,Mass Maritime,Fundamental,2 Divisions,03/17/2024,Official,s24/
Week 7,graham-hall,Graham Hall,Navy,NOT ALLOWED  Interconference,Team,03/18/2017,Official,s17/
Week 7,st-mary-women-interconference,St. Mary's Women's Interconference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/18/2017,Official,s17/
Week 7,south-new-england-team-race,Southern New England Team Race,Connecticut College,NOT ALLOWED  Interconference,Team,03/18/2017,Official,s17/
Week 7,vietor,Vietor Trophy,Coast Guard,NOT ALLOWED  Interconference,2 Divisions,03/18/2017,Official,s17/
Week 7,sp4-uf,SAISA South Points #4,Florida,NOT ALLOWED  In-Conference,2 Divisions,03/18/2017,Official,s17/
Week 7,np3-georgia-tech,SAISA North Points #3,Georgia Tech,NOT ALLOWED  In-Conference,2 Divisions,03/18/2017,Official,s17/
Week 7,washington-team-race,Washington College Team Race,Washington College,NOT ALLOWED  In-Conference,Team,03/18/2017,Official,s17/
Week 7,william-mary-spring-open,William and Mary Spring Open,William and Mary,NOT ALLOWED  In-Conference,2 Divisions,03/18/2017,Official,s17/
Week 7,ike-geiger-team-race,Ike Geiger Team Race Regatta,MIT,NOT ALLOWED  In-Conference,Team,03/18/2017,Official,s17/
Week 7,central-series,Central Series #1,Mass Maritime,NOT ALLOWED  In-Conference,Combined,03/18/2018,Official,s18/
Week 7,st-mary-team-race-inter-conference,St. Mary's Team Race Inter-Conference,St. Mary's,Cross Regional,Team,03/18/2023,Official,s23/
Week 7,navy-women-spring-fleet-race,Navy Women's Spring Fleet Race,Navy,Cross Regional,2 Divisions,03/18/2023,Official,s23/
Week 7,south-ne-team-race,Southern NE Team Race,Connecticut College,Cross Regional,Team,03/18/2023,Official,s23/
Week 7,washington-team-race,Washington College Team Race,Washington College,Regional,Team,03/18/2023,In progress: 84,s23/
Week 7,2023-j70-invite,2023 J70 Invite #1,Coast Guard,NOT ALLOWED  Promotional,1 Division,03/18/2023,Official,s23/
Week 7,lake-norman-open,Lake Norman Open Regatta,Wake Forest,NOT ALLOWED  In-Conference,2 Divisions,03/18/2023,Official,s23/
Week 7,sea-to-sky,Sea to Sky,Victoria,NOT ALLOWED  In-Conference,1 Division,03/18/2023,Official,s23/
Week 7,bud-morrow-cup,Bud Morrow Cup,Rollins,NOT ALLOWED  In-Conference,Combined,03/18/2023,Official,s23/
Week 7,brown-team-race-invite,Brown Team Race Invite,Brown,NOT ALLOWED  In-Conference,Team,03/18/2023,Official,s23/
Week 7,ivan-geiger-team-race,Ivan Geiger Team Race,MIT,NOT ALLOWED  In-Conference,Team,03/18/2023,Official,s23/
Week 7,st-mary-women-intersec,St. Mary's College Women's Intersec,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/19/2011,Official,s11/
Week 7,truxtun-umsted,Truxtun Umsted,Navy,NOT ALLOWED  Interconference,4 Divisions,03/19/2011,Official,s11/
Week 7,saisa-south-points-4,SAISA South Points #4,Florida,NOT ALLOWED  In-Conference,2 Divisions,03/19/2011,Official,s11/
Week 7,saisa-north-points-3,SAISA North Points #3,Clemson,NOT ALLOWED  In-Conference,2 Divisions,03/19/2011,Official,s11/
Week 7,central-series-1,Central Series 1,Boston College,NOT ALLOWED  In-Conference,Combined,03/19/2011,Official,s11/
Week 7,veitor,Veitor Trophy,Coast Guard,NOT ALLOWED  In-Conference,2 Divisions,03/19/2011,Official,s11/
Week 7,st-mary-women-interconference,St. Mary's Women's Interconference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/19/2016,Official,s16/
Week 7,graham-hall-team-race,Graham Hall Team Race,Navy,NOT ALLOWED  Interconference,Team,03/19/2016,Official,s16/
Week 7,south-new-england-team-race,Southern New England Team Race,Connecticut College,NOT ALLOWED  Interconference,Team,03/19/2016,Official,s16/
Week 7,west-canada-cup,Western Canada Cup,Victoria,NOT ALLOWED  Promotional,2 Divisions,03/19/2016,Official,s16/
Week 7,saisa-south-pts,SAISA South Points #4,Rollins,NOT ALLOWED  In-Conference,2 Divisions,03/19/2016,Official,s16/
Week 7,william-mary-spring-open,William and Mary Spring Open,William and Mary,NOT ALLOWED  In-Conference,2 Divisions,03/19/2016,Official,s16/
Week 7,2016-north-gold,2016 North Gold Regatta,Stanford,NOT ALLOWED  In-Conference,1 Division,03/19/2016,Official,s16/
Week 7,washington-team-race,Washington College Team Race,Washington College,NOT ALLOWED  In-Conference,Team,03/19/2016,Official,s16/
Week 7,north-points,SAISA North Points #3,Georgia Tech,NOT ALLOWED  In-Conference,2 Divisions,03/19/2016,Official,s16/
Week 7,freshman-icebreaker,Freshman Icebreaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/19/2016,Official,s16/
Week 7,vietor,Vietor Trophy,Fairfield/Sacred Heart,NOT ALLOWED  In-Conference,2 Divisions,03/19/2016,Official,s16/
Week 7,ike-geiger-team-race,The Ike Geiger Team Race Regatta,MIT,NOT ALLOWED  In-Conference,Team,03/19/2016,Official,s16/
Week 7,st-mary-women-interconference,St. Mary's College Women's Interconference,St. Mary's,Cross Regional,2 Divisions,03/19/2022,Official,s22/
Week 7,2022-graham-hall-team-race,2022 Graham Hall Team Race,Navy,Cross Regional,Team,03/19/2022,Official,s22/
Week 7,south-new-england-team-race,Southern New England Team Race,Coast Guard,Cross Regional,Team,03/19/2022,Official,s22/
Week 7,70-invite,J-70 Invite #1,Coast Guard,NOT ALLOWED  Promotional,1 Division,03/19/2022,Official,s22/
Week 7,kings-point-team-race-invite,Kings Point Team Race Invite,Kings Point,NOT ALLOWED  In-Conference,Team,03/19/2022,Official,s22/
Week 7,pccsc-south-designate,PCCSC South Designate,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/19/2022,In progress: 10B,s22/
Week 7,washington-team-race,Washington College Team Race,Washington College,NOT ALLOWED  In-Conference,Team,03/19/2022,Official,s22/
Week 7,saisa-north-points-charleston,SAISA North Points #5,Charleston,NOT ALLOWED  In-Conference,2 Divisions,03/19/2022,Official,s22/
Week 7,team-race-invite,Team Race Invite,Harvard,NOT ALLOWED  In-Conference,Team,03/19/2022,Official,s22/
Week 7,saisa-south-points-umiami,SAISA South Points #5,U. Miami,NOT ALLOWED  In-Conference,2 Divisions,03/19/2022,Official,s22/
Week 7,ivan-geiger-team-race,The Ivan Geiger Team Race Regatta,MIT,NOT ALLOWED  In-Conference,Team,03/19/2022,Official,s22/
Week 7,central-series,Central Series 1,Mass Maritime,Regional,2 Divisions,03/19/2023,Official,s23/
Week 7,st-mary-women-int,St. Mary's College Women's Int,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/20/2010,Official,s10/
Week 7,truxtun-umsted,Truxtun Umsted,Navy,NOT ALLOWED  Interconference,4 Divisions,03/20/2010,Official,s10/
Week 7,saisa-sp-4,SAISA South Points #4,South Florida,NOT ALLOWED  In-Conference,2 Divisions,03/20/2010,Official,s10/
Week 7,np-3,SAISA North Points #3,Tennessee,NOT ALLOWED  In-Conference,2 Divisions,03/20/2010,Official,s10/
Week 7,central-series,Central Series ,Boston College,NOT ALLOWED  In-Conference,2 Divisions,03/20/2010,Official,s10/
Week 7,veitor,Veitor Trophy @ SRU,Salve Regina,NOT ALLOWED  In-Conference,2 Divisions,03/20/2010,Official,s10/
Week 7,cranston-invite,Cranston Invite,Providence,NOT ALLOWED  In-Conference,2 Divisions,03/20/2010,Official,s10/
Week 7,neisa-central,NEISA Central 1,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,03/20/2016,Official,s16/
Week 7,charleston-spring-team-race,Charleston Spring Team Race,Charleston,NOT ALLOWED  Interconference,Team,03/20/2021,Official,s21/
Week 7,south-new-england-team-race,Southern New England Team Race,Connecticut College,NOT ALLOWED  Interconference,Team,03/20/2021,Official,s21/
Week 7,70-invite,J-70 Invite #1,Coast Guard,NOT ALLOWED  In-Conference,1 Division,03/20/2021,Official,s21/
Week 7,seahawk-colonial-showdown,Seahawk Colonial Showdown,St. Mary's,NOT ALLOWED  In-Conference,Combined,03/20/2021,Official,s21/
Week 7,central-series,Central Series 1,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,03/20/2022,Official,s22/
Week 7,women,Women's,St. Mary's,NOT ALLOWED  In-Conference,2 Divisions,03/21/2009,Official,s09/
Week 7,st-mary-women,St. Mary's Women's,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,03/21/2015,Official,s15/
Week 7,graham-hall-team-race,Graham Hall Team Race,Navy,NOT ALLOWED  Interconference,Team,03/21/2015,Official,s15/
Week 7,west-canada-cup,Western Canada Cup,Victoria,NOT ALLOWED  Two-Conference,2 Divisions,03/21/2015,Official,s15/
Week 7,william-mary-spring-open,William & Mary Spring Open,William and Mary,NOT ALLOWED  In-Conference,2 Divisions,03/21/2015,Official,s15/
Week 7,freshman-icebreaker,Freshman Icebreaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/21/2015,Official,s15/
Week 7,cj-woollum-team-race,C.J. Woollum Team Race,Christopher Newport,NOT ALLOWED  In-Conference,Team,03/21/2015,Official,s15/
Week 7,washington-team-race,Washington College Team Race,Washington College,NOT ALLOWED  In-Conference,Team,03/21/2015,Official,s15/
Week 7,saisa-sp,SAISA South Points #4,South Florida,NOT ALLOWED  In-Conference,2 Divisions,03/21/2015,Official,s15/
Week 7,vietor,Vietor Trophy,Coast Guard,NOT ALLOWED  In-Conference,2 Divisions,03/21/2015,Official,s15/
Week 8,j70-tuesday-invite,J70 Tuesday Invite #1,Coast Guard,NOT ALLOWED  In-Conference,1 Division,03/21/2017,Official,s17/
Week 8,2014-aaron-szambecki-team-race,2014 Aaron Szambecki Team Race,Old Dominion,NOT ALLOWED  Interconference,Team,03/22/2014,Official,s14/
Week 8,jan-t-friis,Jan T. Friis Trophy,Tufts,NOT ALLOWED  Interconference,Team,03/22/2014,Official,s14/
Week 8,admiral-moore-team-race,Admiral Moore Team Race,NY Maritime,NOT ALLOWED  Interconference,Team,03/22/2014,Official,s14/
Week 8,colgate-promo-1,Colgate Promo 1,Coast Guard,NOT ALLOWED  Promotional,1 Division,03/22/2014,Official,s14/
Week 8,charleston-women-inter-conference,Charleston Women's,Charleston,NOT ALLOWED  Promotional,2 Divisions,03/22/2014,Official,s14/
Week 8,maisa-saisa,MAISA/SAISA,Hampton,NOT ALLOWED  Two-Conference,2 Divisions,03/22/2014,Official,s14/
Week 8,team-race-invitational,Team Race Invitational,Boston College,NOT ALLOWED  Two-Conference,Team,03/22/2014,Official,s14/
Week 8,freshman-icebreaker,Freshman Icebreaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/22/2014,Official,s14/
Week 8,staake,Staake Trophy,Bowdoin,NOT ALLOWED  In-Conference,Team,03/22/2014,Official,s14/
Week 8,south-series-1-sru,Southern Series 1 @ SRU,Salve Regina,NOT ALLOWED  In-Conference,2 Divisions,03/22/2014,Official,s14/
Week 8,aaron-szambecki-team-race,Aaron Szambecki Team Race,Old Dominion,NOT ALLOWED  Interconference,Team,03/23/2013,Official,s13/
Week 8,boston-dinghy-club-challenge-cup,Boston Dinghy Club Challenge Cup,Harvard/MIT,NOT ALLOWED  Interconference,3 Divisions,03/23/2013,Official,s13/
Week 8,admiral-moore-team-race,Admiral Moore Team Race,NY Maritime,NOT ALLOWED  Interconference,Team,03/23/2013,Official,s13/
Week 8,joseph-duplin,Joseph Duplin Trophy,Tufts,NOT ALLOWED  Interconference,Team,03/23/2013,Official,s13/
Week 8,bdcc-tech-regatta,BDCC Tech Regatta,MIT,NOT ALLOWED  Promotional,Singlehanded,03/23/2013,In progress: 13,s13/
Week 8,maisa-saisa,MAISA/SAISA,Hampton,NOT ALLOWED  Two-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,owen-mosbacher-knapp-trophies,Owen / Mosbacher / Knapp Trophies,Navy,NOT ALLOWED  Two-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,saisa-south-points-5-march-2013,SAISA South Points #5,Jacksonville,NOT ALLOWED  In-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,central-series-2-bu,Central Series #2 @ BU,Northeastern,NOT ALLOWED  In-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,clark-open,Clark Open,Coast Guard,NOT ALLOWED  In-Conference,1 Division,03/23/2013,Official,s13/
Week 8,team-race-challenge,Team Race Challenge,Washington College,NOT ALLOWED  In-Conference,Team,03/23/2013,Official,s13/
Week 8,barnyard-bizarre,Barnyard Bizarre,Texas A&M,NOT ALLOWED  In-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,south-series-1-sru,Southern Series 1 @ SRU,Salve Regina,NOT ALLOWED  In-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,south-5-designate,South 5 Designate,UC Santa Barbara,NOT ALLOWED  In-Conference,2 Divisions,03/23/2013,Official,s13/
Week 8,admiral-moore-team-race,Admiral Moore Team Race,NY Maritime,NOT ALLOWED  Interconference,Team,03/23/2019,Official,s19/
Week 8,aaron-szambecki-team-race,Aaron Szambecki Team Race,Old Dominion,NOT ALLOWED  Interconference,Team,03/23/2019,Official,s19/
Week 8,friis,Friis Trophy,Roger Williams,NOT ALLOWED  Interconference,Team,03/23/2019,Official,s19/
Week 8,hanbury,Hanbury Trophy,Christopher Newport,NOT ALLOWED  Two-Conference,Combined,03/23/2019,Official,s19/
Week 8,west-canada-cup,Western Canada Cup,Victoria,NOT ALLOWED  Two-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,seahawk-women-team-race,Seahawk Women's Team Race,St. Mary's,NOT ALLOWED  Two-Conference,Team,03/23/2019,Official,s19/
Week 8,maisa-saisa,MAISA/SAISA,Hampton,NOT ALLOWED  Two-Conference,Combined,03/23/2019,Official,s19/
Week 8,1st-year-ice-breaker,1st Year Ice Breaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,saisa-north-points-uncw,SAISA North Points #5,UNC Wilmington,NOT ALLOWED  In-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,central-series-two,Central Series Two,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,south-points,SAISA South Points #5,South Florida,NOT ALLOWED  In-Conference,Combined,03/23/2019,Official,s19/
Week 8,pccsc-south-area-designate,PCCSC Southern Area Designate,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,staake-team-race-ne-qualifier,Staake Team Race NE Qualifier,Connecticut College,NOT ALLOWED  In-Conference,Team,03/23/2019,Official,s19/
Week 8,vietor,Vietor Trophy,Coast Guard,NOT ALLOWED  In-Conference,2 Divisions,03/23/2019,Official,s19/
Week 8,aaron-szambecki-team-race,Aaron Szambecki Team Race,Old Dominion,Cross Regional,Team,03/23/2024,Official,s24/
Week 8,duplin,The Duplin Trophy,Harvard,Cross Regional,Team,03/23/2024,Official,s24/
Week 8,seahawk-women-team-race,Seahawk Women's Team Race,St. Mary's,Cross Regional,Team,03/23/2024,Official,s24/
Week 8,admiral-moore-open-team-race,Admiral Moore Open Team Race,NY Maritime,Cross Regional,Team,03/23/2024,Official,s24/
Week 8,63rd-jan-friis-team-race,63rd Jan Friis Team Race,Roger Williams,Cross Regional,Team,03/23/2024,Official,s24/
Week 8,hanbury,Hanbury Trophy,Christopher Newport,Regional,2 Divisions,03/23/2024,Official,s24/
Week 8,cga-j70-invite,CGA J70 Invite #1,Coast Guard,Regional,1 Division,03/23/2024,Official,s24/
Week 8,florida,Florida Trophy,Rollins,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,1st-year-icebreaker,1st Year Icebreaker,Notre Dame,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,otoole-saturday-fr,O’Toole Saturday FR,Mass Maritime,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,tag-2024,T.A.G. Trophy 2024,Tennessee,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,2024-carolina,2024 Carolina Trophy Regatta,Wake Forest,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,pccsc-south-designate-semis,PCCSC South Designate Semis,Southern Cal,Fundamental,2 Divisions,03/23/2024,Official,s24/
Week 8,bu-team-race,BU Team Race,Boston University,Fundamental,Team,03/23/2024,Official,s24/
Week 8,maisa-saisa,Maisa/Saisa,Hampton,NOT ALLOWED  Interconference,2 Divisions,03/24/2012,Official,s12/
Week 8,boston-dinghy-challenge-cup,83rd Boston Dinghy Challenge Cup,MIT,NOT ALLOWED  Interconference,3 Divisions,03/24/2012,Official,s12/
Week 8,bu-bridge-invitational-central-series-t,"BU Bridge Invitational, Central Series T",Boston University,NOT ALLOWED  Two-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,owen-mosbacherknapp-trophies,"Owen, Mosbacher&Knapp Trophies",Yale,NOT ALLOWED  Two-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,robert-morris-invitational,Robert Morris Invitational,Robert Morris,NOT ALLOWED  In-Conference,2 Divisions,03/24/2012,In progress: 10B,s12/
Week 8,saisa-south-points-5,SAISA South Points #5,Jacksonville,NOT ALLOWED  In-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,north-3,North 3,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,south-5-designate,South 5-Designate,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,south-series-one-salve-regina,Southern Series 1 @ SRU,Salve Regina,NOT ALLOWED  In-Conference,2 Divisions,03/24/2012,Official,s12/
Week 8,clark-open,Clark Open,Coast Guard,NOT ALLOWED  In-Conference,1 Division,03/24/2012,Official,s12/
Week 8,cayuga-lake-invitational,Cayuga Lake Invite,Cornell,Scrimmage,1 Division,03/24/2018,Official,s18/
Week 8,seahawk-team-race-invite,Seahawk Team Race Invite,St. Mary's,Scrimmage,Team,03/24/2018,In progress: 16,s18/
Week 8,mccarthy-cup,McCarthy Cup,Texas,Scrimmage,Team,03/24/2018,In progress: scheduled,s18/
Week 8,admiral-moore-team-race,Admiral Moore Team Race,NY Maritime,NOT ALLOWED  Interconference,Team,03/24/2018,Official,s18/
Week 8,aaron-szambecki-team-race,Aaron Szambecki Team Race,Old Dominion,NOT ALLOWED  Interconference,Team,03/24/2018,Official,s18/
Week 8,friis-team-race,Friis Team Race,Roger Williams,NOT ALLOWED  Interconference,Team,03/24/2018,Official,s18/
Week 8,joseph-duplin-women-team-race,Joseph R. Duplin Women's Team Race,Tufts,NOT ALLOWED  Interconference,Team,03/24/2018,Official,s18/
Week 8,maisa-saisa,MAISA/SAISA,Hampton,NOT ALLOWED  Two-Conference,2 Divisions,03/24/2018,Official,s18/
Week 8,hanbury-team-race,Hanbury Trophy Team Race,Christopher Newport,NOT ALLOWED  Two-Conference,Team,03/24/2018,Official,s18/
Week 8,pccsc-south-degsignate,PCCSC South Designate,Southern Cal,NOT ALLOWED  Two-Conference,2 Divisions,03/24/2018,Official,s18/
Week 8,hawkeye-invite,Hawkeye Invite,Iowa,NOT ALLOWED  In-Conference,1 Division,03/24/2018,Official,s18/
Week 8,freshman-icebreaker,Freshman Icebreaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/24/2018,Official,s18/
Week 8,bc-team-race,BC Team Race,Boston College,NOT ALLOWED  In-Conference,Team,03/24/2018,Official,s18/
Week 8,saisa-north-points-spring-18,SAISA North Points #5,UNC Wilmington,NOT ALLOWED  In-Conference,2 Divisions,03/24/2018,Official,s18/
Week 8,sp5,SAISA South Points #5,South Florida,NOT ALLOWED  In-Conference,Combined,03/24/2018,Official,s18/
Week 8,central,Central 2,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,03/24/2018,Official,s18/
Week 8,staake-team-race,Staake Team Race,Connecticut College,NOT ALLOWED  In-Conference,Team,03/24/2018,Official,s18/
Week 8,bu-team-race,BU Team Race,Boston University,NOT ALLOWED  In-Conference,Team,03/24/2018,Official,s18/
Week 8,duplin-women-team-race,Duplin Women's Team Race,Tufts,NOT ALLOWED  Interconference,Team,03/24/2019,Official,s19/
Week 8,bu-team-race,BU Team Race,Boston University,NOT ALLOWED  In-Conference,Team,03/24/2019,Official,s19/
Week 8,eagle-team-race,Eagle Team Race,Boston College,NOT ALLOWED  In-Conference,Team,03/24/2019,Official,s19/
Week 8,princeton-spring-open,Princeton Spring Open,Princeton,Regional,2 Divisions,03/24/2024,Official,s24/
Week 8,saisa-spring-women-top-18,SAISA Spring Women's Invite,Rollins,Fundamental,Combined,03/24/2024,Official,s24/
Week 8,north-4,North 4,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/25/2012,Official,s12/
Week 8,saisa-women,SAISA Women's Championships,Charleston,Conference Championship,2 Divisions,03/25/2017,Official,s17/
Week 8,2017-aaron-szambecki-team-race,2017 Aaron Szambecki Team Race,Old Dominion,NOT ALLOWED  Interconference,Team,03/25/2017,Official,s17/
Week 8,admiral-moore-team-race,Admiral Moore Team Race,NY Maritime,NOT ALLOWED  Interconference,Team,03/25/2017,Official,s17/
Week 8,duplin-women-team-race,Duplin Women's Team Race,Tufts,NOT ALLOWED  Interconference,Team,03/25/2017,Official,s17/
Week 8,jan-friis,Jan T. Friis Trophy,Coast Guard,NOT ALLOWED  Interconference,Team,03/25/2017,Official,s17/
Week 8,west-canada-cup,Western Canada Cup,Victoria,NOT ALLOWED  Promotional,2 Divisions,03/25/2017,Official,s17/
Week 8,maisa-saisa,MAISA/SAISA,Hampton,NOT ALLOWED  Two-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,neisa-maisa,NEISA/MAISA Team Race,Boston College,NOT ALLOWED  Two-Conference,Team,03/25/2017,In progress: 51,s17/
Week 8,hawkeye-invitational,Hawkeye Invitational,Iowa,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,hanbury-team-race,Hanbury Trophy Team Race,Christopher Newport,NOT ALLOWED  In-Conference,Team,03/25/2017,Official,s17/
Week 8,stony-brook-cup,Stony Brook Cup,Stony Brook,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,freshman-icebreaker,Freshman Icebreaker,Notre Dame,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,np4-tennessee,SAISA North Points #4,Tennessee,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,sp5,SAISA South Points #5,South Florida,NOT ALLOWED  In-Conference,Combined,03/25/2017,Official,s17/
Week 8,staake-team-race,Staake Team Race Trophy,Brown,NOT ALLOWED  In-Conference,Team,03/25/2017,Official,s17/
Week 8,central-series,Central Series 2,Boston University,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,south-designate,South Designate,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/25/2017,Official,s17/
Week 8,aaron-szambecki-team-race,Aaron Szambecki Team Race,Old Dominion,Cross Regional,Team,03/25/2023,Official,s23/
Week 8,admiral-moore-open-team-race,Admiral Moore Open Team Race,Kings Point,Cross Regional,Team,03/25/2023,Official,s23/
Week 8,jen-harris-team-race,Jen Harris Team Race,Navy,Cross Regional,Team,03/25/2023,Official,s23/
Week 8,dillon-womens-tr,Duplin Women’s TR,Tufts,Cross Regional,Team,03/25/2023,Official,s23/
Week 8,hanbury,Hanbury Trophy,Christopher Newport,Regional,2 Divisions,03/25/2023,Official,s23/
Week 8,stony-brook-cup,Stony Brook Cup,Stony Brook,Fundamental,2 Divisions,03/25/2023,Official,s23/
Week 8,jan-friis-team-race,Jan Friis Team Race,Roger Williams,NOT ALLOWED  Interconference,Team,03/25/2023,Official,s23/
Week 8,cga-j70-invite,CGA J70 Invite #2,Coast Guard,NOT ALLOWED  Promotional,1 Division,03/25/2023,Official,s23/
Week 8,tennessee-alabama-georgia-tag,"Tennessee, Alabama, Georgia (TAG) Trophy Regatta",Tennessee,NOT ALLOWED  In-Conference,2 Divisions,03/25/2023,Official,s23/
Week 8,pccsc-south-designate-semis,PCCSC South Designate Semis,Southern Cal,NOT ALLOWED  In-Conference,2 Divisions,03/25/2023,In progress: 12B,s23/
Week 8,2023-florida,2023 Florida Trophy,Jacksonville,NOT ALLOWED  In-Conference,2 Divisions,03/25/2023,Official,s23/
Week 8,2023-carolina,2023 Carolina Trophy,U South Carolina,NOT ALLOWED  In-Conference,2 Divisions,03/25/2023,Official,s23/
Week 8,harpswell-sound-team-race,Harpswell Sound Team Race,Bowdoin,NOT ALLOWED  In-Conference,Team,03/25/2023,Official,s23/
Week 8,team-racing-invite,Team Racing Invite,Harvard,NOT ALLOWED  In-Conference,Team,03/25/2023,Official,s23/
Week 8,staake,Staake Trophy,Boston University,NOT ALLOWED  In-Conference,Team,03/25/2023,Official,s23/
Week 8,old-guard-owen,Old Guard/ Owen Trophy,Kings Point,NOT ALLOWED  Interconference,2 Divisions,03/26/2011,Official,s11/
Week 8,boston-dinghy-cup,82nd Boston Dinghy Cup,MIT,NOT ALLOWED  Interconference,3 Divisions,03/26/2011,Official,s11/
Week 8,maisa-saisa,MAISA / SAISA,Hampton,NOT ALLOWED  Interconference,2 Divisions,03/26/2011,Official,s11/
Week 8,pccsc-south-5-designate-ucsb,PCCSC South 5 & Designate @ UCSB,UC Santa Barbara,NOT ALLOWED  In-Conference,2 Divisions,03/26/2011,In progress: 6A,s11/
Week 8,np4-tennessee,SAISA North Points #4,Tennessee,NOT ALLOWED  In-Conference,2 Divisions,03/26/2011,Official,s11/
